RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1603129416590	teste script acesso mercado azul	3.0.2
REQUEST	56		request_5	1603129436370	1603129441279	OK	 
REQUEST	30		request_2	1603129440402	1603129441350	OK	 
REQUEST	73		request_0	1603129440342	1603129441350	OK	 
REQUEST	54		request_1	1603129441194	1603129441378	OK	 
REQUEST	30		request_10	1603129440403	1603129441402	OK	 
REQUEST	51		request_2	1603129440370	1603129441420	OK	 
REQUEST	30		request_13	1603129440403	1603129441421	OK	 
REQUEST	31		request_5	1603129440403	1603129441451	OK	 
REQUEST	51		request_10	1603129440371	1603129441454	OK	 
USER	AcessoMercadoAzul1	77	START	1603129441511	1603129441511
REQUEST	51		request_13	1603129440372	1603129441552	OK	 
REQUEST	69		request_11	1603129440583	1603129441575	OK	 
REQUEST	31		request_11	1603129440403	1603129441575	OK	 
REQUEST	51		request_11	1603129440371	1603129441575	OK	 
REQUEST	70		request_5	1603129440600	1603129441687	OK	 
REQUEST	31		request_12	1603129440403	1603129441687	OK	 
REQUEST	69		request_10	1603129440583	1603129441743	OK	 
REQUEST	61		request_11	1603129439011	1603129441775	OK	 
REQUEST	30		request_11	1603129440403	1603129441775	OK	 
REQUEST	64		request_11	1603129440121	1603129441775	OK	 
REQUEST	36		request_5	1603129440561	1603129441775	OK	 
REQUEST	36		request_10	1603129440562	1603129441776	OK	 
REQUEST	36		request_2	1603129440561	1603129441777	OK	 
USER	AcessoMercadoAzul1	78	START	1603129441842	1603129441842
REQUEST	31		request_13	1603129440403	1603129441852	OK	 
REQUEST	30		request_12	1603129440403	1603129441871	OK	 
REQUEST	69		request_13	1603129440583	1603129441872	OK	 
REQUEST	6		request_21	1603129440863	1603129441909	OK	 
REQUEST	18		request_11	1603129434408	1603129441909	OK	 
REQUEST	24		request_22	1603129441272	1603129441910	OK	 
REQUEST	62		request_21	1603129441312	1603129441938	OK	 
REQUEST	65		request_11	1603129440159	1603129441938	OK	 
REQUEST	56		request_12	1603129436372	1603129441939	OK	 
REQUEST	59		request_12	1603129437668	1603129441939	OK	 
REQUEST	35		request_1	1603129437212	1603129441938	OK	 
REQUEST	37		request_11	1603129438973	1603129441939	OK	 
REQUEST	64		request_10	1603129440120	1603129441939	OK	 
REQUEST	46		request_21	1603129441323	1603129441940	OK	 
REQUEST	19		request_21	1603129441333	1603129441957	OK	 
REQUEST	28		request_2	1603129436350	1603129441961	OK	 
REQUEST	32		request_2	1603129436372	1603129441999	OK	 
REQUEST	28		request_11	1603129436351	1603129441999	OK	 
REQUEST	48		request_2	1603129436350	1603129441999	OK	 
REQUEST	73		request_1	1603129441353	1603129442002	OK	 
REQUEST	61		request_10	1603129439011	1603129442031	OK	 
REQUEST	29		request_11	1603129436351	1603129442031	OK	 
REQUEST	55		request_1	1603129440794	1603129442103	OK	 
REQUEST	11		request_2	1603129424305	1603129442124	OK	 
USER	AcessoMercadoAzul1	79	START	1603129442182	1603129442182
REQUEST	21		request_11	1603129439704	1603129442197	OK	 
REQUEST	45		request_13	1603129436356	1603129442271	OK	 
REQUEST	51		request_12	1603129440372	1603129442271	OK	 
REQUEST	1		request_21	1603129441672	1603129442301	OK	 
REQUEST	8		request_21	1603129441693	1603129442322	OK	 
REQUEST	13		request_11	1603129429339	1603129442340	OK	 
REQUEST	16		request_21	1603129441682	1603129442340	OK	 
REQUEST	69		request_12	1603129440583	1603129442340	OK	 
REQUEST	42		request_5	1603129440038	1603129442382	OK	 
REQUEST	64		request_5	1603129440120	1603129442401	OK	 
REQUEST	15		request_21	1603129441912	1603129442443	OK	 
REQUEST	25		request_21	1603129441922	1603129442443	OK	 
REQUEST	41		request_11	1603129436264	1603129442446	OK	 
REQUEST	72		request_0	1603129440092	1603129442464	OK	 
REQUEST	20		request_10	1603129440237	1603129442464	OK	 
REQUEST	18		request_5	1603129434406	1603129442464	OK	 
REQUEST	66		request_21	1603129442082	1603129442505	OK	 
REQUEST	5		request_21	1603129442012	1603129442505	OK	 
USER	AcessoMercadoAzul1	80	START	1603129442512	1603129442512
REQUEST	68		request_13	1603129440231	1603129442603	OK	 
REQUEST	70		request_13	1603129440601	1603129442604	OK	 
REQUEST	62		request_22	1603129441939	1603129442603	OK	 
REQUEST	19		request_22	1603129441958	1603129442623	OK	 
REQUEST	67		request_11	1603129439964	1603129442625	OK	 
REQUEST	50		request_2	1603129439991	1603129442648	OK	 
REQUEST	71		request_10	1603129440978	1603129442648	OK	 
REQUEST	71		request_2	1603129440978	1603129442667	OK	 
REQUEST	50		request_5	1603129439991	1603129442667	OK	 
REQUEST	47		request_13	1603129436569	1603129442685	OK	 
REQUEST	42		request_2	1603129440037	1603129442685	OK	 
REQUEST	71		request_11	1603129440979	1603129442685	OK	 
REQUEST	65		request_10	1603129440158	1603129442685	OK	 
REQUEST	64		request_13	1603129440122	1603129442686	OK	 
REQUEST	67		request_13	1603129439965	1603129442685	OK	 
REQUEST	67		request_10	1603129439963	1603129442687	OK	 
REQUEST	63		request_21	1603129442322	1603129442710	OK	 
REQUEST	42		request_13	1603129440041	1603129442711	OK	 
REQUEST	1		request_22	1603129442304	1603129442711	OK	 
REQUEST	42		request_11	1603129440040	1603129442711	OK	 
REQUEST	12		request_5	1603129424300	1603129442740	OK	 
REQUEST	43		request_2	1603129440386	1603129442763	OK	 
REQUEST	35		request_21	1603129442543	1603129442764	OK	 
REQUEST	52		request_11	1603129440279	1603129442764	OK	 
REQUEST	50		request_12	1603129439993	1603129442764	OK	 
REQUEST	46		request_22	1603129441941	1603129442764	OK	 
REQUEST	71		request_12	1603129440979	1603129442765	OK	 
REQUEST	52		request_2	1603129440277	1603129442772	OK	 
REQUEST	54		request_2	1603129441195	1603129442804	OK	 
REQUEST	3		request_21	1603129442682	1603129442804	OK	 
REQUEST	50		request_10	1603129439992	1603129442824	OK	 
USER	AcessoMercadoAzul1	81	START	1603129442842	1603129442842
REQUEST	54		request_11	1603129441200	1603129442847	OK	 
REQUEST	66		request_22	1603129442506	1603129442848	OK	 
REQUEST	63		request_22	1603129442712	1603129442873	OK	 
REQUEST	11		request_21	1603129442402	1603129442892	OK	 
REQUEST	73		request_2	1603129441353	1603129442893	OK	 
REQUEST	43		request_11	1603129440387	1603129442895	OK	 
REQUEST	43		request_10	1603129440387	1603129442910	OK	 
REQUEST	73		request_10	1603129441354	1603129442910	OK	 
REQUEST	73		request_13	1603129441355	1603129442930	OK	 
REQUEST	52		request_5	1603129440278	1603129442931	OK	 
REQUEST	43		request_5	1603129440386	1603129442931	OK	 
REQUEST	35		request_22	1603129442765	1603129442931	OK	 
REQUEST	73		request_12	1603129441355	1603129442931	OK	 
REQUEST	73		request_11	1603129441355	1603129442931	OK	 
REQUEST	77		request_0	1603129441512	1603129442952	OK	 
REQUEST	9		request_22	1603129440764	1603129442952	OK	 
REQUEST	41		request_21	1603129442472	1603129442953	OK	 
REQUEST	6		request_22	1603129441911	1603129442953	OK	 
REQUEST	67		request_12	1603129439964	1603129442954	OK	 
REQUEST	5		request_22	1603129442506	1603129442964	OK	 
REQUEST	52		request_12	1603129440280	1603129442975	OK	 
REQUEST	55		request_5	1603129440794	1603129442975	OK	 
REQUEST	52		request_13	1603129440280	1603129442976	OK	 
REQUEST	65		request_13	1603129440160	1603129442976	OK	 
REQUEST	65		request_12	1603129440160	1603129443014	OK	 
REQUEST	3		request_22	1603129442806	1603129443014	OK	 
REQUEST	16		request_22	1603129442341	1603129443014	OK	 
REQUEST	36		request_11	1603129440562	1603129443015	OK	 
REQUEST	77		request_1	1603129442955	1603129443021	OK	 
REQUEST	41		request_22	1603129442955	1603129443031	OK	 
REQUEST	80		request_0	1603129442512	1603129443039	OK	 
REQUEST	67		request_2	1603129439961	1603129443039	OK	 
REQUEST	79		request_0	1603129442182	1603129443039	OK	 
REQUEST	25		request_22	1603129442444	1603129443045	OK	 
REQUEST	68		request_10	1603129440229	1603129443046	OK	 
REQUEST	55		request_10	1603129440794	1603129443046	OK	 
REQUEST	23		request_11	1603129440226	1603129443046	OK	 
REQUEST	11		request_22	1603129442894	1603129443046	OK	 
REQUEST	20		request_2	1603129440236	1603129443064	OK	 
REQUEST	70		request_2	1603129440600	1603129443064	OK	 
REQUEST	20		request_5	1603129440237	1603129443064	OK	 
REQUEST	45		request_5	1603129436355	1603129443064	OK	 
REQUEST	72		request_1	1603129442465	1603129443071	OK	 
REQUEST	23		request_10	1603129440224	1603129443071	OK	 
USER	AcessoMercadoAzul1	82	START	1603129443092	1603129443092
REQUEST	21		request_13	1603129439705	1603129443145	OK	 
REQUEST	80		request_1	1603129443040	1603129443162	OK	 
REQUEST	43		request_12	1603129440387	1603129443163	OK	 
REQUEST	15		request_22	1603129442444	1603129443163	OK	 
REQUEST	79		request_1	1603129443040	1603129443173	OK	 
REQUEST	27		request_12	1603129436276	1603129443182	OK	 
REQUEST	68		request_12	1603129440231	1603129443182	OK	 
REQUEST	20		request_12	1603129440238	1603129443183	OK	 
REQUEST	30		request_21	1603129443052	1603129443189	OK	 
REQUEST	4		request_21	1603129443052	1603129443189	OK	 
REQUEST	68		request_11	1603129440230	1603129443190	OK	 
REQUEST	55		request_2	1603129440794	1603129443200	OK	 
REQUEST	70		request_10	1603129440600	1603129443200	OK	 
REQUEST	77		request_5	1603129442955	1603129443200	OK	 
REQUEST	78		request_0	1603129441842	1603129443210	OK	 
REQUEST	59		request_21	1603129443113	1603129443210	OK	 
REQUEST	55		request_13	1603129440795	1603129443210	OK	 
REQUEST	70		request_11	1603129440601	1603129443210	OK	 
REQUEST	23		request_13	1603129440227	1603129443210	OK	 
REQUEST	55		request_12	1603129440795	1603129443216	OK	 
REQUEST	60		request_0	1603129436543	1603129443236	OK	 
USER	AcessoMercadoAzul1	83	START	1603129443342	1603129443342
REQUEST	81		request_0	1603129442843	1603129443406	OK	 
REQUEST	2		request_21	1603129443192	1603129443406	OK	 
REQUEST	27		request_13	1603129436277	1603129443407	OK	 
REQUEST	45		request_12	1603129436356	1603129443407	OK	 
REQUEST	50		request_11	1603129439993	1603129443408	OK	 
REQUEST	75		request_0	1603129440842	1603129443423	OK	 
REQUEST	78		request_1	1603129443210	1603129443427	OK	 
REQUEST	30		request_22	1603129443190	1603129443442	OK	 
REQUEST	59		request_22	1603129443210	1603129443461	OK	 
REQUEST	80		request_2	1603129443041	1603129443486	OK	 
REQUEST	77		request_2	1603129442955	1603129443486	OK	 
REQUEST	42		request_10	1603129440039	1603129443486	OK	 
REQUEST	60		request_1	1603129443236	1603129443515	OK	 
REQUEST	51		request_5	1603129440371	1603129443534	OK	 
REQUEST	77		request_13	1603129442958	1603129443560	OK	 
REQUEST	10		request_21	1603129443242	1603129443581	OK	 
REQUEST	40		request_21	1603129443343	1603129443581	OK	 
REQUEST	77		request_12	1603129442957	1603129443582	OK	 
REQUEST	17		request_21	1603129443343	1603129443582	OK	 
REQUEST	77		request_10	1603129442956	1603129443583	OK	 
REQUEST	49		request_21	1603129443382	1603129443584	OK	 
USER	AcessoMercadoAzul1	84	START	1603129443592	1603129443592
REQUEST	77		request_11	1603129442957	1603129443601	OK	 
REQUEST	81		request_1	1603129443408	1603129443629	OK	 
REQUEST	4		request_22	1603129443190	1603129443629	OK	 
REQUEST	75		request_1	1603129443424	1603129443648	OK	 
REQUEST	38		request_2	1603129436548	1603129443766	OK	 
REQUEST	14		request_21	1603129443502	1603129443815	OK	 
REQUEST	26		request_30	1603129443515	1603129443815	OK	 
REQUEST	47		request_21	1603129443532	1603129443834	OK	 
REQUEST	7		request_21	1603129443532	1603129443834	OK	 
USER	AcessoMercadoAzul1	85	START	1603129443842	1603129443842
REQUEST	80		request_11	1603129443042	1603129443904	OK	 
REQUEST	79		request_2	1603129443041	1603129443977	OK	 
REQUEST	79		request_5	1603129443041	1603129444005	OK	 
REQUEST	52		request_10	1603129440279	1603129444025	OK	 
REQUEST	79		request_13	1603129443043	1603129444026	OK	 
REQUEST	10		request_22	1603129443582	1603129444046	OK	 
REQUEST	40		request_22	1603129443583	1603129444072	OK	 
REQUEST	17		request_22	1603129443584	1603129444106	OK	 
REQUEST	57		request_0	1603129435513	1603129444124	OK	 
REQUEST	80		request_10	1603129443042	1603129444125	OK	 
REQUEST	80		request_5	1603129443041	1603129444156	OK	 
REQUEST	79		request_10	1603129443042	1603129444165	OK	 
REQUEST	79		request_11	1603129443042	1603129444172	OK	 
REQUEST	2		request_22	1603129443408	1603129444173	OK	 
REQUEST	20		request_11	1603129440238	1603129444180	OK	 
USER	AcessoMercadoAzul1	86	START	1603129444182	1603129444182
REQUEST	80		request_13	1603129443043	1603129444254	OK	 
REQUEST	78		request_5	1603129443211	1603129444276	OK	 
REQUEST	78		request_2	1603129443211	1603129444277	OK	 
REQUEST	20		request_13	1603129440239	1603129444331	OK	 
REQUEST	82		request_0	1603129443092	1603129444350	OK	 
REQUEST	37		request_5	1603129438972	1603129444351	OK	 
REQUEST	54		request_13	1603129441202	1603129444412	OK	 
REQUEST	44		request_21	1603129443762	1603129444505	OK	 
REQUEST	43		request_1	1603129440386	1603129444505	OK	 
REQUEST	38		request_5	1603129436549	1603129444506	OK	 
USER	AcessoMercadoAzul1	87	START	1603129444512	1603129444512
REQUEST	14		request_22	1603129443816	1603129444538	OK	 
REQUEST	26		request_30 Redirect 1	1603129443824	1603129444538	OK	 
REQUEST	61		request_13	1603129439012	1603129444593	OK	 
REQUEST	7		request_22	1603129443835	1603129444593	OK	 
REQUEST	47		request_22	1603129443835	1603129444593	OK	 
REQUEST	79		request_12	1603129443043	1603129444600	OK	 
REQUEST	59		request_30	1603129443912	1603129444600	OK	 
REQUEST	80		request_12	1603129443043	1603129444626	OK	 
REQUEST	29		request_10	1603129436351	1603129444626	OK	 
REQUEST	49		request_22	1603129443585	1603129444654	OK	 
REQUEST	71		request_13	1603129440979	1603129444660	OK	 
REQUEST	64		request_12	1603129440122	1603129444685	OK	 
REQUEST	57		request_1	1603129444126	1603129444685	OK	 
REQUEST	54		request_12	1603129441201	1603129444710	OK	 
REQUEST	34		request_21	1603129444332	1603129444713	OK	 
REQUEST	82		request_1	1603129444352	1603129444714	OK	 
REQUEST	53		request_21	1603129444542	1603129444739	OK	 
REQUEST	22		request_5	1603129436350	1603129444739	OK	 
REQUEST	78		request_11	1603129443211	1603129444740	OK	 
REQUEST	60		request_2	1603129443236	1603129444740	OK	 
REQUEST	78		request_10	1603129443211	1603129444741	OK	 
REQUEST	73		request_5	1603129441354	1603129444741	OK	 
REQUEST	39		request_2	1603129436370	1603129444759	OK	 
REQUEST	83		request_0	1603129443343	1603129444760	OK	 
REQUEST	55		request_11	1603129440794	1603129444760	OK	 
REQUEST	54		request_5	1603129441195	1603129444761	OK	 
REQUEST	54		request_10	1603129441195	1603129444781	OK	 
REQUEST	78		request_13	1603129443211	1603129444786	OK	 
REQUEST	44		request_22	1603129444507	1603129444786	OK	 
REQUEST	59		request_30 Redirect 1	1603129444600	1603129444803	OK	 
REQUEST	61		request_12	1603129439012	1603129444810	OK	 
REQUEST	50		request_1	1603129439990	1603129444821	OK	 
REQUEST	78		request_12	1603129443211	1603129444828	OK	 
REQUEST	56		request_13	1603129436372	1603129444834	OK	 
USER	AcessoMercadoAzul1	88	START	1603129444842	1603129444842
REQUEST	60		request_11	1603129443237	1603129444847	OK	 
REQUEST	71		request_5	1603129440978	1603129444873	OK	 
REQUEST	81		request_5	1603129443409	1603129444896	OK	 
REQUEST	81		request_13	1603129443410	1603129444937	OK	 
REQUEST	60		request_10	1603129443237	1603129444955	OK	 
REQUEST	72		request_5	1603129442465	1603129444956	OK	 
REQUEST	76		request_0	1603129441192	1603129444957	OK	 
REQUEST	72		request_2	1603129442465	1603129444957	OK	 
REQUEST	81		request_11	1603129443410	1603129444996	OK	 
REQUEST	72		request_10	1603129442465	1603129444997	OK	 
REQUEST	72		request_13	1603129442466	1603129445006	OK	 
REQUEST	34		request_22	1603129444713	1603129445006	OK	 
REQUEST	31		request_10	1603129440403	1603129445025	OK	 
REQUEST	81		request_2	1603129443409	1603129445055	OK	 
REQUEST	18		request_2	1603129434405	1603129445055	OK	 
REQUEST	38		request_11	1603129436550	1603129445055	OK	 
REQUEST	38		request_10	1603129436549	1603129445056	OK	 
REQUEST	60		request_5	1603129443237	1603129445084	OK	 
REQUEST	53		request_22	1603129444741	1603129445084	OK	 
REQUEST	60		request_13	1603129443237	1603129445114	OK	 
REQUEST	39		request_13	1603129436372	1603129445114	OK	 
REQUEST	39		request_12	1603129436372	1603129445115	OK	 
REQUEST	60		request_12	1603129443237	1603129445115	OK	 
REQUEST	70		request_12	1603129440601	1603129445116	OK	 
REQUEST	29		request_12	1603129436351	1603129445117	OK	 
REQUEST	32		request_12	1603129436374	1603129445117	OK	 
REQUEST	72		request_12	1603129442466	1603129445117	OK	 
REQUEST	81		request_12	1603129443410	1603129445121	OK	 
REQUEST	33		request_11	1603129436390	1603129445121	OK	 
REQUEST	38		request_13	1603129436551	1603129445121	OK	 
REQUEST	38		request_12	1603129436550	1603129445129	OK	 
REQUEST	84		request_0	1603129443593	1603129445129	OK	 
REQUEST	33		request_5	1603129436390	1603129445129	OK	 
REQUEST	76		request_1	1603129444958	1603129445129	OK	 
REQUEST	33		request_2	1603129436389	1603129445129	OK	 
REQUEST	37		request_21	1603129445012	1603129445129	OK	 
REQUEST	55		request_21	1603129445102	1603129445144	OK	 
REQUEST	82		request_2	1603129444352	1603129445162	OK	 
REQUEST	87		request_0	1603129444513	1603129445162	OK	 
REQUEST	82		request_11	1603129444353	1603129445162	OK	 
USER	AcessoMercadoAzul1	89	START	1603129445182	1603129445182
REQUEST	86		request_0	1603129444182	1603129445192	OK	 
REQUEST	57		request_11	1603129444128	1603129445193	OK	 
REQUEST	82		request_10	1603129444353	1603129445193	OK	 
REQUEST	57		request_10	1603129444128	1603129445193	OK	 
REQUEST	84		request_1	1603129445129	1603129445253	OK	 
REQUEST	57		request_13	1603129444129	1603129445254	OK	 
REQUEST	33		request_13	1603129436391	1603129445271	OK	 
REQUEST	82		request_5	1603129444352	1603129445272	OK	 
REQUEST	37		request_22	1603129445130	1603129445311	OK	 
REQUEST	82		request_13	1603129444354	1603129445330	OK	 
REQUEST	55		request_22	1603129445145	1603129445357	OK	 
REQUEST	87		request_1	1603129445163	1603129445377	OK	 
REQUEST	50		request_13	1603129439994	1603129445378	OK	 
REQUEST	57		request_12	1603129444129	1603129445378	OK	 
REQUEST	52		request_21	1603129445252	1603129445402	OK	 
REQUEST	86		request_1	1603129445193	1603129445403	OK	 
REQUEST	77		request_21	1603129445262	1603129445449	OK	 
USER	AcessoMercadoAzul1	90	START	1603129445512	1603129445512
REQUEST	83		request_2	1603129444761	1603129445526	OK	 
REQUEST	12		request_12	1603129429343	1603129445526	OK	 
REQUEST	82		request_12	1603129444353	1603129445527	OK	 
REQUEST	48		request_5	1603129436351	1603129445541	OK	 
REQUEST	38		request_21	1603129445372	1603129445582	OK	 
REQUEST	18		request_21	1603129445392	1603129445610	OK	 
REQUEST	76		request_13	1603129444960	1603129445639	OK	 
REQUEST	76		request_2	1603129444958	1603129445679	OK	 
REQUEST	76		request_5	1603129444958	1603129445727	OK	 
REQUEST	76		request_11	1603129444959	1603129445727	OK	 
REQUEST	77		request_22	1603129445450	1603129445737	OK	 
REQUEST	50		request_21	1603129445542	1603129445751	OK	 
REQUEST	69		request_21	1603129445552	1603129445752	OK	 
REQUEST	76		request_10	1603129444959	1603129445752	OK	 
REQUEST	38		request_22	1603129445583	1603129445771	OK	 
REQUEST	72		request_11	1603129442465	1603129445779	OK	 
